hole_ID,depth,azimuth,dip
REX-14-079,95.1,323.59,-78.4
REX-14-079,124.36,323.89,-78.8
REX-14-079,154.84,324.39,-78.6
REX-14-079,185.32,325.09,-78.4
REX-14-079,215.8,324.59,-79
REX-14-079,245.06,324.19,-78.9
REX-14-079,276.15,324.99,-78.9
REX-14-079,306.02,324.79,-79
REX-14-079,367.59,326.49,-79
REX-14-079,429.16,327.49,-78.8
REX-14-079,490.12,329.59,-79.5
REX-14-079,551.08,329.59,-79.6
REX-14-079,611.43,333.99,-79.6
REX-14-079,673,334.49,-79.4
REX-14-079,733.96,334.49,-79.6
REX-14-079,794.92,337.69,-80
REX-14-079,855.88,338.19,-80.6
REX-14-079,915.77,337.89,-80.1
REX-14-079,977.34,337.79,-80.3
REX-14-079,1038.76,339.79,-80.4
REX-14-079,1099.72,340.49,-80.4
REX-14-079,1160.68,342.09,-80.4
REX-14-079,1224.38,342.49,-80.5
REX-14-080,17.3736,178.19,-70.1
REX-14-080,35.6617,177.29,-70.3
REX-14-080,62.7889,174.29,-69.7
REX-14-080,92.8118,177.59,-69.9
REX-14-080,124.0538,177.49,-70.3
REX-14-080,154.5339,178.99,-70.6
REX-14-080,184.5568,177.19,-70.7
REX-14-080,215.494,175.99,-71
REX-14-080,245.9741,176.79,-71.1
REX-14-080,275.3874,177.19,-71.6
REX-14-080,306.9342,177.99,-71.5
REX-14-080,337.4143,175.89,-71.3
REX-14-080,367.2847,178.19,-71.5
REX-14-080,398.3744,179.29,-71.6
REX-14-080,428.8545,179.89,-71.7
REX-14-080,457.8105,179.69,-71.8
REX-14-080,518.4658,182.79,-71.7
REX-14-080,578.2068,183.09,-72
REX-14-080,639.1669,185.39,-72.1
REX-14-080,703.175,188.89,-72.5
REX-14-080,764.1351,190.19,-72.8
REX-14-080,825.0953,192.59,-73.1
REX-14-080,885.4458,192.69,-73.1
REX-14-080,947.0155,193.89,-73.8
REX-14-080,1007.9756,196.39,-74.1
REX-14-080,1071.9837,198.29,-73.9
REX-14-080,1129.8959,199.69,-74.1
REX-14-080,1190.856,201.19,-74.8
REX-14-080,1251.5113,201.39,-74.8
REX-14-080,1312.7762,205.59,-74.3
REX-14-080,1376.7844,208.59,-74.2
REX-15-081,124.0538,182.79,-64.8
REX-15-081,154.5339,184.09,-64.9
REX-15-081,188.062,184.59,-65.1
REX-15-081,217.9324,182.59,-65.2
REX-15-081,245.9741,184.69,-65.2
REX-15-081,279.5022,186.39,-65.3
REX-15-081,306.9342,187.39,-65.4
REX-15-081,336.8047,185.39,-65.8
REX-15-081,366.9799,187.69,-66.1
REX-15-081,398.3744,189.39,-66.3
REX-15-081,428.8545,191.39,-65.3
REX-15-081,459.0297,187.39,-66.7
REX-15-081,488.5954,187.79,-67
REX-15-081,519.685,187.59,-67
REX-15-081,550.7747,188.39,-67.3
REX-15-081,580.6452,188.59,-67.4
REX-15-081,611.7348,187.89,-67.6
REX-15-081,672.6949,190.49,-67.7
REX-15-081,703.175,191.69,-67.9
REX-15-081,733.0455,193.19,-68.2
REX-15-081,764.1351,192.89,-68.3
REX-15-081,825.0953,194.69,-68.8
REX-15-081,886.0554,195.19,-69
REX-15-081,977.4956,196.89,-69.7
REX-15-081,1038.4557,196.89,-70
REX-15-081,1099.4158,205.09,-69.8
REX-15-081,1128.9815,201.89,-69.4
REX-15-081,1160.3759,202.09,-69.9
REX-15-081,1221.336,207.19,-69.2
REX-15-081,1282.2962,208.79,-68.5
REX-15-081,1342.3419,212.29,-68.5
REX-15-081,1388.9764,210.39,-69.6
REX-15-082,0,348,-70
REX-15-082,38.71,339.53,-70.4
REX-15-082,63.09,339.93,-70.5
REX-15-082,93.42,340.43,-71.4
REX-15-082,124.05,336.33,-72.1
REX-15-082,153.77,331.93,-72.5
REX-15-082,185.01,331.73,-72.9
REX-15-082,214.43,331.73,-73
REX-15-082,245.67,332.53,-72.4
REX-15-082,276.45,336.23,-72.6
REX-15-082,306.93,336.23,-72.9
REX-15-082,337.41,338.73,-72.8
REX-15-082,367.89,339.83,-72.8
REX-15-082,398.37,338.33,-72.7
REX-15-082,459.33,341.53,-72.7
REX-15-082,520.29,343.33,-72.8
REX-15-082,581.25,345.43,-72.5
REX-15-082,642.21,348.83,-73.2
REX-15-082,703.17,348.73,-72.7
REX-15-082,764.13,352.23,-73.5
REX-15-082,824.18,353.83,-73.4
REX-15-082,886.05,356.63,-73.9
REX-15-082,946.4,359.63,-74.2
REX-15-082,1007.97,0.73,-74
REX-15-082,1068.93,1.63,-73.9
REX-15-082,1129.89,3.43,-73.8
REX-15-082,1190.85,4.83,-74
REX-15-082,1251.81,4.83,-74.4
REX-15-082,1312.77,5.73,-74.5
REX-15-082,1344.17,7.83,-74.6
REX-15-082,1376.48,9.03,-72.4
REX-15-082,1400.86,8.53,-71.8
REX-16-083,0,123.8,-77.1
REX-16-083,75.29,123.8,-77.1
REX-16-083,93.57,129.2,-77.6
REX-16-083,127.1,127.9,-77.7
REX-16-083,184.4,130.5,-77.5
REX-16-083,245.97,129.9,-77.4
REX-16-083,275.84,131.2,-77.5
REX-16-083,337.41,132.9,-78.2
REX-16-083,398.37,134.2,-78.1
REX-16-083,459.33,136.1,-78.1
REX-16-083,581.25,137.6,-78.3
REX-16-083,641.76,138.8,-78.6
REX-16-083,703.17,142.6,-78.4
REX-16-083,764.13,140,-78.4
REX-16-083,825.09,143.2,-78.6
REX-16-083,886.05,143.5,-79
REX-16-083,947.01,147.7,-78.9
REX-16-083,1102.46,151.1,-80.2
REX-16-083,1253.95,151.1,-79.3
REX-16-083,1381.96,159.1,-81.1
REX-16-083,1445.36,137.6,-81.1
REX-16-083,1535.28,161.8,-82.3
REX-16-083,1672.44,151.9,-83.6
REX-16-083,1769.97,157.5,-79.8
REX-16-083,1891.28,180.2,-79.7
REX-16-084,0,333.4,-77.6
REX-16-084,63.09,333.4,-77.6
REX-16-084,124.05,334.8,-78
REX-16-084,185.01,335.2,-78
REX-16-084,245.97,337.6,-77.8
REX-16-084,306.93,339.5,-78.1
REX-16-084,367.89,340.6,-78.6
REX-16-084,428.85,341.8,-78.5
REX-16-084,489.81,347.5,-78.6
REX-16-084,550.77,348.8,-79.2
REX-16-084,611.43,353.4,-79.1
REX-16-084,672.69,351.7,-78.9
REX-16-084,733.65,356.7,-79
REX-16-084,794.61,358.7,-78.8
REX-16-084,883.92,359.8,-78.6
REX-16-084,946.71,0.5,-78.8
REX-16-084,1036.32,3.2,-78.4
REX-16-084,1120.75,7.7,-78.5
REX-16-085,0,290,-70
REX-16-085,30.48,292.3,-69.5
REX-16-085,60.96,288.9,-69.8
REX-16-085,91.44,288.8,-70.3
REX-16-085,121.92,288.9,-70.7
REX-16-085,152.4,289.5,-70.9
REX-16-085,182.88,290.8,-71.1
REX-16-085,243.84,289.9,-70.9
REX-16-085,304.8,292.6,-71.1
REX-16-085,365.76,293.6,-71.3
REX-16-085,457.2,295.7,-72
REX-16-085,518.16,296.4,-72.6
REX-16-085,579.12,297.7,-72.4
REX-16-085,640.08,295.9,-72.9
REX-16-085,701.04,291.9,-73.5
REX-16-085,762,295.1,-73.8
REX-16-085,822.96,300.9,-73.4
REX-16-085,883.92,304.2,-73
REX-16-085,944.88,309.6,-71.4
REX-16-086,0,315,-60
REX-16-086,60.96,316.18,-59.85
REX-16-086,121.92,318.19,-60.24
REX-16-086,182.88,317.63,-60.36
REX-16-086,243.84,319.23,-60.91
REX-16-086,304.8,321.63,-60.95
REX-16-086,365.76,321.19,-61.52
REX-16-086,426.72,322.06,-61.42
REX-16-086,487.68,320.79,-61.66
REX-16-086,548.64,320.16,-61.84
REX-16-086,609.6,321.46,-62.07
REX-16-086,670.56,320,-63.09
REX-16-086,731.52,317.03,-63.65
REX-16-086,792.48,316.58,-64.15
REX-16-086,822.96,314.69,-64.25
RGC-07-014,96.62,235.4,-89.5
RGC-07-014,157.58,168.6,-89.6
RGC-07-014,218.54,249.1,-89.6
RGC-08-043,0,270,-78
RGS-08-041,0,100,-62
RGS-08-041,14.94,79.2,-62.4
RGS-08-041,66.75,80.4,-63.3
RGS-08-041,72.85,78.2,-63.3
RGS-08-042,0,105,-62
RGS-08-042,52.43,102.9,-62.2
RGS-08-042,98.15,102.6,-62.9
RGS-08-042,143.87,103.5,-63.7
RMK-07-015,0,297,-77
RMK-07-015,32.61,297.1,-76.9
RMK-07-015,63.09,297.6,-76.7
RMK-07-015,93.57,297.2,-76.6
RMK-07-015,124.05,296.4,-76.6
RMK-07-015,154.53,297.7,-76.6
RMK-07-015,185.01,297.9,-76.4
RMK-07-015,215.49,298.1,-76.4
RMK-07-015,245.97,299.2,-76.3
RMK-07-015,276.45,298.7,-76.1
RMK-07-015,306.93,299.2,-76.1
RMK-07-015,337.41,299.6,-76
RMK-07-015,367.89,300.1,-76.1
RMK-07-015,401.42,300.1,-76
RMK-07-015,428.85,302.1,-76.1
RMK-07-015,459.33,302.5,-76
RMK-07-015,489.81,302.8,-76
RMK-07-015,520.29,303.1,-75.9
RMK-07-015,584.3,305.2,-75.3
RMK-07-015,648.31,308,-75.2
RMK-07-015,678.79,309.7,-75.1
RMK-07-015,754.99,310.1,-75.3
RMK-07-015,815.95,310.1,-75.2
RMK-07-015,876.91,310.7,-74.9
RMK-07-015,937.87,311.1,-75.2
RMK-07-015,998.83,310.5,-75.5
RMK-07-015,1059.79,310,-75.8
RMK-08-031,0,270,-77
RMK-08-031,63.09,263,-77.6
RMK-08-031,124.05,264,-78.3
RMK-08-031,185.01,263,-79.1
RMK-08-031,245.97,267.6,-79.4
RMK-08-031,306.93,268,-79
RMK-08-031,367.89,263,-77.8
RMK-08-031,428.85,265,-78
RMK-08-031,489.81,263.4,-77.4
RMK-08-031,518.16,263.8,-77.8
RMK-08-031,550.77,265.8,-78.1
RMK-08-031,611.73,266.4,-78.4
RMK-08-031,678.79,268.9,-78.9
RMK-08-031,745.85,264.9,-78.7
RMK-08-031,806.81,265.8,-79
RMK-08-031,873.86,267.3,-79.6
RMK-08-031,934.82,267.4,-79.9
RMK-08-031,1001.88,268.9,-79.7
RMK-08-044,0,360,-90
RMK-08-044,63.09,338.5,-89.7
RMK-08-044,124.05,189.4,-89.7
RMK-08-044,185.01,93.6,-89.9
RMK-08-044,245.97,286.1,-89.8
RMK-08-044,306.93,32,-89.8
RMK-08-044,367.89,20.4,-89.7
RMK-08-044,428.85,36,-89.8
RMK-08-044,489.81,56.2,-89.6
RMK-08-044,550.77,36.7,-89.4
RMK-08-044,626.97,63,-89.4
RMK-08-044,681.84,51.3,-89.4
RMK-08-044,742.8,74.5,-89.2
RMK-08-044,803.76,64.3,-88.9
RMK-08-044,864.72,68,-89.2
RMK-11-065,0,271.5,-85.8
RMK-11-065,30.48,271.18,-85.4
RMK-11-065,60.96,275.36,-85.7
RMK-11-065,91.44,280.07,-86.3
RMK-11-065,121.92,278.99,-87
RMK-11-065,152.4,283.75,-87
RMK-11-065,182.88,284.51,-87.5
RMK-11-065,213.36,288.31,-87.9
RMK-11-065,243.84,293.96,-88.2
RMK-11-065,274.32,287.84,-88.6
RMK-11-065,304.8,287.37,-88.9
RMK-11-065,335.28,313.66,-88.9
RMK-11-065,365.76,314.27,-89.9
RMK-11-065,396.24,350.14,-89
RMK-11-065,426.72,341.74,-89
RMK-11-065,457.2,337.91,-89.1
RMK-11-065,487.68,323.83,-89
RMK-11-065,518.16,336.67,-89
RMK-11-065,548.64,341.02,-88.8
RMK-11-065,579.12,336.58,-88.5
RMK-11-065,609.6,348.37,-88.7
RMK-11-065,621.18,337.8,-88.3
RMK-11-065,679.4,350.2,-89.1
RMK-11-065B,0,271.5,-85.8
RMK-11-065B,30.48,271.18,-85.4
RMK-11-065B,60.96,275.36,-85.7
RMK-11-065B,91.44,280.07,-86.3
RMK-11-065B,121.92,278.99,-87
RMK-11-065B,152.4,283.75,-87
RMK-11-065B,182.88,284.51,-87.5
RMK-11-065B,213.36,288.31,-87.9
RMK-11-065B,243.84,293.96,-88.2
RMK-11-065B,274.32,287.84,-88.6
RMK-11-065B,304.8,287.37,-88.9
RMK-11-065B,335.28,313.66,-88.9
RMK-11-065B,365.76,314.27,-89.9
RMK-11-065B,396.24,350.14,-89
RMK-11-065B,426.72,341.74,-89
RMK-11-065B,457.2,337.91,-89.1
RMK-11-065B,487.68,323.83,-89
RMK-11-065B,518.16,336.67,-89
RMK-11-065B,548.64,341.02,-88.8
RMK-11-065B,579.12,336.58,-88.5
RMK-11-065B,609.6,348.37,-88.7
RMK-11-065B,621.18,337.8,-88.3
RMK-11-065B,679.4,350.2,-89.1
RMK-11-065B,697.08,184.1,-89.7
RMK-11-065B,712.32,179.1,-89.7
RMK-11-065B,727.56,117.2,-88.9
RMK-11-065B,742.8,139.9,-89.3
RMK-11-065B,745.85,138.5,-88.7
RMK-11-065B,794.62,123.2,-89.6
RMK-11-065B,916.54,146.2,-89.2
RMK-11-065B,1038.46,86.7,-89.5
RMK-11-065B,1160.38,2.5,-89.3
RMK-11-065B,1282.3,163.7,-89
RMK-11-067,0,122,-84.3
RMK-11-067,32.61,122,-84.3
RMK-11-067,93.57,130.2,-84.5
RMK-11-067,154.53,129,-84.8
RMK-11-067,215.49,130.3,-85
RMK-11-067,337.41,131.2,-84.9
RMK-11-067,398.37,132.9,-84.7
RMK-11-067,459.33,142,-85
RMK-11-067,520.29,142.3,-84.8
RMK-11-067,581.25,136,-85
RMK-11-067,642.21,140,-85.2
RMK-11-067,703.18,142.2,-85
RMK-11-067,764.14,140,-85.3
RMK-11-067,825.1,142.3,-85.7
RMK-11-067,904.34,143.5,-85
RMK-11-067,955.25,146.2,-85
RMK-11-067,1007.98,142.4,-85.2
RMK-11-067,1068.94,147.7,-84.9
RMK-11-067,1129.9,148,-85.3
RMK-11-067,1190.86,148.3,-85.3
RMK-11-067,1251.82,142.8,-85.6
RMK-11-070,0,0,-90
RMK-11-070,447.14,131.7,-88.9
RMK-11-070,508.1,100,-89.1
RMK-11-070,569.06,128.4,-89.1
RMK-11-070,690.98,107.5,-88.6
RMK-11-070,812.9,112.1,-88.5
RMK-11-070,959.21,124.1,-88.5
RMK-11-070,1056.74,144.5,-88.4
RMK-11-072,0,270,-85
RMK-11-072,32.92,262.8,-83.2
RMK-11-072,76.47,262.4,-83.3
RMK-11-072,124.36,265.7,-84
RMK-11-072,184.4,259,-84.5
RMK-11-072,245.97,263.5,-84.2
RMK-11-072,307.24,263.4,-84.4
RMK-11-072,368.2,271.56,-85.1
RMK-11-072,429.16,264.1,-85.6
RMK-11-072,489.2,265.3,-85.6
RMK-11-072,554.13,262.8,-85.4
RMK-11-072,612.04,266.3,-85.8
RMK-11-072,673,270.3,-85.7
RMK-11-072,733.96,263.6,-86.1
RMK-11-072,794.92,266,-86.3
RMK-11-072,855.58,267.4,-86.7
RMK-11-072,916.84,266,-87.1
RMK-11-072,977.8,278,-87.5
RMK-11-072,1038.76,284.9,-88.1
RMK-11-072,1099.11,279.4,-88.1
RMK-11-072,1160.38,291.3,-88.6
RMK-11-072,1221.34,291,-88.2
RMK-12-068,0,182,-83
RMK-12-068,32.61,192.1,-82.9
RMK-12-068,93.57,192.3,-82.8
RMK-12-068,154.53,194.2,-82.9
RMK-12-068,215.49,193.2,-83
RMK-12-068,277.06,195.7,-83.2
RMK-12-068,338.02,198,-83.2
RMK-12-068,398.98,198.5,-83.1
RMK-12-068,459.94,202.2,-83.1
RMK-12-068,520.9,200.9,-83
RMK-12-068,581.25,205,-83
RMK-12-068,642.82,203.9,-83.3
RMK-12-068,703.78,206.7,-83.5
RMK-12-068,764.74,211.7,-83.8
RMK-12-068,825.7,214.4,-84.2
RMK-12-068,886.66,206,-85
RMK-12-068,947.63,200.7,-85.8
RMK-12-068,1008.59,203.9,-85.6
RMK-12-068,1069.55,199.6,-85.6
RMK-12-068,1130.51,192.6,-86.1
RMK-12-068,1191.47,183.4,-85.6
RMK-12-068,1252.43,170.8,-85.1
RMK-12-068,1313.39,176.4,-85.4
RMK-12-068,1374.35,181.8,-84.7
RMK-12-068,1435.28,178.7,-84.5
RMK-12-069,0,245,-83.5
RMK-12-069,15.24,246.1,-82.7
RMK-12-069,63.09,249.7,-83.2
RMK-12-069,124.05,243.9,-83.7
RMK-12-069,185.01,253.1,-83.6
RMK-12-069,245.97,253.3,-83.6
RMK-12-069,306.93,255.3,-83.7
RMK-12-069,367.89,253.6,-83.3
RMK-12-069,428.85,252.3,-83.6
RMK-12-069,489.81,248.5,-83.6
RMK-12-069,550.77,249.1,-83.5
RMK-12-069,611.73,258.5,-83.5
RMK-12-069,672.69,253,-83.9
RMK-12-069,733.66,264.4,-83.8
RMK-12-069,794.62,262.7,-83.8
RMK-12-069,855.58,266.4,-84
RMK-12-069,916.54,261.9,-84.2
RMK-12-069,977.5,271.1,-84.6
RMK-12-069,1038.46,270.2,-84.9
RMK-12-069,1099.42,265.3,-85
RMK-12-069,1160.38,267.6,-84.9
RMK-12-069,1212.19,277.2,-87.9
RMK-12-069,1282.3,280.5,-85
RMK-12-069,1291.44,279.2,-85.2
RMK-12-071,0,90,-81.5
RMK-12-071,32.61,90.2,-81.6
RMK-12-071,93.12,89.9,-81.5
RMK-12-071,154.53,91.3,-81.7
RMK-12-071,276.45,90.4,-82
RMK-12-071,398.37,96.2,-82
RMK-12-071,520.29,100.3,-82.2
RMK-12-071,642.21,101.8,-82.6
RMK-12-071,764.14,100.3,-82
RMK-12-071,886.06,107.3,-82.4
RMK-12-071,1007.98,109.8,-81.9
RMK-12-071,1129.9,113.8,-81.7
RMK-12-071,1251.82,119.2,-81.5
RMK-12-075,0,117,-83
RMK-12-076,0,33,-78
RMK-12-076,32.31,34.2,-78.5
RMK-12-076,93.57,35.1,-78.3
RMK-12-076,154.53,36.6,-78.3
RMK-12-076,215.49,38.4,-78.6
RMK-12-076,337.41,40.2,-79.3
RMK-12-076,459.33,41.6,-79.2
RMK-12-076,587.35,44.1,-79.4
RMK-12-076,703.18,45.8,-79.9
RMK-12-076,825.1,50.5,-79.9
RMK-12-076,947.02,52,-80.2
RMK-12-076,1068.94,57.1,-80.2
RMK-12-077,0,174,-82
RMK-12-077,24.38,173.8,-81.7
RMK-12-077,62.79,174.9,-81.7
RMK-12-077,123.75,176.3,-81.7
RMK-12-077,184.71,178.3,-81.7
RMK-12-077,245.67,179.1,-81.2
RMK-12-077,306.63,182.9,-81.4
RMK-12-077,367.59,184.5,-81.4
RMK-12-077,428.55,184.9,-81.6
RMK-12-077,489.51,187.8,-81.6
RMK-12-077,550.47,189.5,-81.7
RMK-12-077,611.43,191.9,-81.9
RMK-12-077,672.39,191.4,-82.2
RMK-12-077,733.35,194.1,-82.3
RMK-12-077,793.7,196.6,-82
RMK-12-077,855.27,199.4,-82.1
RMK-12-077,916.23,200,-82.5
RMK-12-077,977.19,201.1,-82.4
RMK-12-077,1038.15,203.4,-82.8
RMK-12-077,1099.11,205.2,-82.6
RMK-12-077,1160.07,207.6,-82.8
RMK-12-077,1221.03,210,-82.8
RMK-12-077,1281.99,208.8,-82.8
RMK-12-077,1299.36,215.9,-82.9
RMM-06-001,0,290,-45
RMM-06-001,30.48,293.5,-44.6
RMM-06-001,60.96,295.5,-44
RMM-06-001,91.44,296.5,-43.6
RMM-06-002,0,270,-57
RMM-06-002,31.7,270.4,-56.3
RMM-06-002,62.18,271.3,-55.6
RMM-06-002,92.66,273.7,-54.9
RMM-06-002,123.14,273.5,-54.2
RMM-06-003,0,273,-72
RMM-06-003,31.7,271.8,-71.4
RMM-06-003,62.18,274.3,-71.2
RMM-06-003,92.66,275.6,-71.1
RMM-06-003,123.14,277.2,-70.9
RMM-06-003,153.62,276.9,-71.1
RMM-06-003,184.1,278.4,-71.3
RMM-06-003,214.58,279.5,-71.4
RMM-06-003,245.06,279.6,-71.7
RMM-06-003,255.12,279.2,-71.8
RMM-06-003,275.54,279.3,-71.6
RMM-06-003,306.02,279.5,-71.8
RMM-06-003,336.5,278.8,-72
RMM-07-004,0,285,-52
RMM-07-004,31.39,289.8,-52
RMM-07-004,61.87,290.3,-51.5
RMM-07-004,91.44,292.2,-51.3
RMM-07-004,121.92,292.4,-51.6
RMM-07-004,152.4,291.6,-51.9
RMM-07-004,182.88,291.4,-52.2
RMM-07-004,204.22,292.2,-51.9
RMM-07-004,237.74,291.2,-52.5
RMM-07-004,274.32,291.4,-52.8
RMM-07-004,304.8,291.4,-52.8
RMM-07-004,335.28,291.3,-52.3
RMM-07-004,362.41,291.3,-52.9
RMM-07-006,0,270,-52
RMM-07-006,33.53,284.8,-52
RMM-07-006,64.92,285.8,-52
RMM-07-007,0,279,-52
RMM-07-007,14.33,279.6,-52.7
RMM-07-007,46.63,281.3,-52.5
RMM-07-007,77.11,283.8,-52.1
RMM-07-007,107.29,284.3,-52.1
RMM-07-007,138.07,285,-52.1
RMM-07-007,168.4,286.3,-52.3
RMM-07-007,180.75,285.7,-52.3
RMM-07-007,202.08,285.9,-52.6
RMM-07-007,238.66,287.1,-53.1
RMM-07-007,278.28,286.8,-53.5
RMM-07-007,304.65,288.1,-53.3
RMM-07-007,324,288.7,-53.5
RMM-07-007,354.33,289.6,-53.2
RMM-07-007,377.19,290.3,-53
RMM-07-008,0,235,-63.5
RMM-07-008,16.76,235.1,-63.8
RMM-07-008,47.55,235.3,-63.9
RMM-07-008,93.27,236.9,-63.5
RMM-07-008,123.75,237.3,-63.5
RMM-07-008,154.23,237.5,-63.6
RMM-07-008,184.71,239.6,-63.5
RMM-07-008,239.57,239.5,-63.7
RMM-07-008,270.05,240.5,-63.8
RMM-07-008,300.53,240.3,-63.9
RMM-07-008,346.25,240.1,-64.3
RMM-07-008,376.73,239.2,-64.3
RMM-07-010,0,90,-50
RMM-07-010,25.91,93.9,-49.2
RMM-07-010,114.3,93.5,-49.9
RMM-07-010,190.5,94.8,-48.9
RMM-07-010,245.06,95.4,-48.5
RMM-07-010,306.32,95.6,-48.9
RMM-07-010,327.66,95.3,-49
RMM-07-011,0,75,-50
RMM-07-011,18.29,85.8,-49.6
RMM-07-011,81.08,86.3,-49.4
RMM-07-012,0,78,-45
RMM-07-012,31.39,78.7,-45.4
RMM-07-012,71.93,81.4,-45.3
RMM-07-012,102.41,81.4,-45.2
RMM-07-012,129.85,81.8,-45.1
RMM-07-012,163.37,82,-45.1
RMM-07-012,193.85,81.4,-44.9
RMM-07-012,230.43,82.1,-44.7
RMM-07-012,270.05,83.5,-44.3
RMM-07-013,0,68,-50
RMM-07-013,16.76,68.4,-50.4
RMM-07-013,47.55,68.9,-50
RMM-07-013,78.03,68.8,-49.8
RMM-07-013,145.09,70.7,-49.8
RMM-07-013,175.57,71.3,-49.9
RMM-07-013,215.19,69.2,-49.2
RMM-07-013,256.95,69.5,-49.2
RPE-08-033,0,70,-45
RPE-08-033,34.14,67.8,-45.1
RPE-08-033,95.1,70.5,-45.4
RPE-08-034,0,50,-45
RPE-08-034,43.28,47,-45.1
RPE-08-034,85.95,46.3,-46
RPE-08-035,0,50,-60
RPE-08-035,60.35,47.1,-61.7
RPE-08-035,85.95,48.8,-61.6
RPE-08-036,0,25,-45
RPE-08-036,28.35,25.7,-43.8
RPE-08-036,64.92,26.4,-43.4
RPE-08-037,0,25,-60
RPE-08-037,30.18,20.4,-59.7
RPE-08-037,36.27,20.8,-59.8
RPE-08-037,78.94,20.2,-60.2
RPE-08-039,0,180,-45
RPE-08-039,39.93,182,-45.6
RPE-08-039,85.65,181.9,-46.6
RPE-08-040,0,150,-45
RPE-08-040,46.63,147,-45.6
RPE-08-040,92.35,147.4,-45.5
RR-1R,0,360,-90
RR-1R,121.92,360,-90
RR-2R,0,360,-90
RR-2R,213.36,360,-90
RR-3R,0,360,-90
RR-3R,213.36,360,-90
RSS-07-005,0,225,-50
RSS-11-073,0,270,-62
RSS-11-073,304.8,270,-62
RSS-11-074,0,350,-67
RUM-1,0,360,-90
RUM-1,23.47,18,-89
RUM-1,53.95,8,-88.3
RUM-1,84.43,8,-88.3
RUM-1,114.91,8,-88.45
RUM-1,145.39,33,-88.15
RUM-1,175.87,352,-88.15
RUM-1,206.35,330,-89
RUM-1,236.83,3,-88.15
RUM-1,267.31,68,-89.3
RWB-07-009,0,265,-60
RWB-07-009,239.57,275.4,-50.9
S-14,0,0,-90
S-14,152.4,0,-90
S-14,304.8,0,-90
S-14,545.59,344,-89
S-14,697.99,9,-85
S-14,850.39,349,-85
S-14,1002.79,33,-84
S-14,1004.32,33,-84
S-15,0,0,-90
S-15,152.4,0,-90
S-15,304.8,27,-88
S-15,609.6,27,-87
S-15,762,84,-83
S-15,914.4,88,-85
S-15,966.22,54,-83
S-15,975.97,54,-83
S-16,0,0,-90
S-16,15.24,64,-89
S-16,152.4,64,-82
S-16,286.51,64,-84
S-16,457.2,87,-76
S-16,609.6,71,-74
S-16,762,27,-72
S-16,914.4,76,-66
S-16,935.13,76,-66
S-17,0,0,-90
S-17,152.4,332,-87
S-17,304.8,332,-89
S-17,457.2,343,-87
S-17,609.6,286,-86
S-17,685.8,26,-87
S-17,762,355,-85
S-17,914.4,330,-86
S-17,999.75,268,-88
S-17,1015.9,268,-88
S-18,0,0,-90
S-18,274.32,81,-89
S-18,426.72,81,-89
S-18,579.12,81,-84
S-18,731.52,97,-80
S-18,883.92,67,-75
S-18,1036.32,84,-72
S-18,1043.03,84,-72
S-2-1,0,360,-90
S-2-1,497.13,360,-90
S-21,0,0,-90
S-21,152.4,0,-90
S-21,304.8,308,-89
S-21,472.44,308,-89
S-21,609.6,168,-88
S-21,762,277,-85
S-21,929.64,281,-83
S-21,1078.99,280,-83
S-21,1088.44,280,-83
S-23,0,0,-90
S-23,91.44,210,-87
S-23,243.84,210,-86
S-23,396.24,210,-86
S-23,548.64,210,-87
S-23,701.04,203,-85
S-23,853.44,217,-84
S-23,1005.84,242,-80
S-23,1013.46,242,-80
S1,0,161.5,-60.5
S1,27.43,163,-60.2
S1,57.91,164,-60.3
S1,88.39,163,-60.3
S1,118.87,163,-61
S1,149.35,163,-61
S1,179.83,163,-61
S1,210.31,163,-60.5
S12-1,0,360,-90
S13-1,0,360,-90
S2,0,25,-35
S2,10.67,25,-35
S2,41.15,25,-35
S2,71.63,24,-35
S2,102.11,26,-35.2
S2,132.59,27,-35.3
S2,163.07,27,-35.3
S2,193.55,27,-36
S2,224.03,25,-36.3
S2-98-1,0,160,-45
S2-98-1,36.58,151,-48
S2-98-1,79.25,153,-48
S2-98-1,109.73,153,-48
S2-98-1,140.21,154,-48
S2-98-1,158.5,153,-48
S2-98-1,188.98,153,-48
S2-98-1,219.46,154,-49
S2-98-1,249.94,155,-49
S3,0,300,-38
S3,41.76,305,-38
S3,72.24,306,-38
S3,102.72,305.3,-38
S3,133.2,305,-38.3
S3,163.68,305,-38
S3,194.16,305,-37.3
S3,224.64,305,-37.3
SB-1,0,18,-40
SB-1,6.1,18,-40
SB-1,305.41,24,-41
SB-2,0,12,-40
SB-2,6.1,1,-40
SB-2,21.34,9.3,-40.3
SB-2,51.82,8,-41
SB-2,82.3,9,-41
SB-2,112.78,10,-41.3
SK-1-HN21,0,0,-90
SK-1-HN21,152.4,0,-90
SK-1-HN21,457.2,65,-87
SK-1-HN21,609.6,100.5,-85
SK-1-HN21,792.48,62,-86
SK-1-HN21,914.4,55,-85
SK-1-HN21,1005.84,66.5,-86
SK-1-HN21,1047.29,66.5,-86
SK-2,0,0,-90
SK-2,121.92,282,-88
SK-2,182.88,0,-90
SK-2,243.84,64,-83
SK-2,304.8,74,-79
SK-2,365.76,73,-83
SK-2,449.58,65,-83
SK-2,548.64,80,-82
SK-2,650.75,72,-80
SK-2,918.36,72,-80
SK-3,0,0,-90
SK-3,152.4,0,-90
SK-3,304.8,0,-90
SK-3,457.2,281,-85
